127.0.0.1 - - [13/Jun/2021:13:25:36 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:46:53 +0900] "GET /Project02_1/index.html HTTP/1.1" 200 6164
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:46:53 +0900] "GET /Project02_1/WebContent/projectimage/%EC%BA%90%EC%8B%9C%ED%8A%B8%EB%9F%AD.jpg HTTP/1.1" 404 895
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:46:53 +0900] "GET /Project02_1/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:46:53 +0900] "GET /Project02_1/WebContent/projectimage/%EC%BA%90%EC%8B%9C%ED%8A%B8%EB%9F%AD.jpg HTTP/1.1" 404 895
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:46:54 +0900] "GET /Project02_1/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:46:54 +0900] "GET /Project02_1/WebContent/projectimage/%EC%BA%90%EC%8B%9C%ED%8A%B8%EB%9F%AD.jpg HTTP/1.1" 404 895
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:47:09 +0900] "GET /Project02_1/index.html HTTP/1.1" 200 6130
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:48:23 +0900] "GET /Project02_1/about.html HTTP/1.1" 200 5704
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:48:24 +0900] "GET /Project02_1/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:48:42 +0900] "GET /Project02_1/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:48:44 +0900] "GET /Project02_1/Login/Login.jsp HTTP/1.1" 200 3235
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:49:31 +0900] "GET /Project02_1/member/join.jsp HTTP/1.1" 200 13241
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:49:31 +0900] "GET /resources/demos/style.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:49:31 +0900] "GET /Project02_1/member/joincss.css HTTP/1.1" 200 8262
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:49:31 +0900] "GET /Project02_1/member/images/pick.jpg HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:59:26 +0900] "GET /Project02_1/member/join.jsp HTTP/1.1" 200 13229
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:59:26 +0900] "GET /resources/demos/style.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [13/Jun/2021:14:59:26 +0900] "GET /Project02_1/member/images/pick.jpg HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:02:24 +0900] "GET /Project02_1/index.html HTTP/1.1" 200 6172
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:02:28 +0900] "GET /Project02_1/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:03:32 +0900] "GET /Project02_1/index.html HTTP/1.1" 200 6172
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:03:32 +0900] "GET /projectimage/%EC%82%AC%EB%9E%91%ED%95%98%EA%B3%A0%20%EC%82%AC%EB%9E%91%EB%B0%9B%EA%B3%A0%20%EC%B0%A8%EA%B3%A0%20%EC%B0%A8%EC%9D%B4%EA%B3%A06.16.jpg HTTP/1.1" 404 958
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:03:32 +0900] "GET /Project02_1/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:03:32 +0900] "GET /projectimage/%EC%82%AC%EB%9E%91%ED%95%98%EA%B3%A0%20%EC%82%AC%EB%9E%91%EB%B0%9B%EA%B3%A0%20%EC%B0%A8%EA%B3%A0%20%EC%B0%A8%EC%9D%B4%EA%B3%A06.16.jpg HTTP/1.1" 404 958
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:03:43 +0900] "GET /Project02_1/movie-details.html HTTP/1.1" 200 4364
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:03:43 +0900] "GET /Project02_1/images/baby-with-dog3.jpg HTTP/1.1" 200 273462
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:03:48 +0900] "GET /Project02_1/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:03:48 +0900] "GET /projectimage/%EC%82%AC%EB%9E%91%ED%95%98%EA%B3%A0%20%EC%82%AC%EB%9E%91%EB%B0%9B%EA%B3%A0%20%EC%B0%A8%EA%B3%A0%20%EC%B0%A8%EC%9D%B4%EA%B3%A06.16.jpg HTTP/1.1" 404 958
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:08:24 +0900] "GET /Project02_1/index.html HTTP/1.1" 200 6226
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:08:24 +0900] "GET /Project02_1/projectimage/%EB%B6%84%EB%85%B8%EC%9D%98%EC%A7%88%EC%A3%BC.jpg HTTP/1.1" 200 178643
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:10:31 +0900] "GET /Project02_1/index.html HTTP/1.1" 200 6223
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:10:31 +0900] "GET /Project02_1/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:10:31 +0900] "GET /Project02_1/projectimage/%ED%81%AC%EB%A3%A8%EC%97%98%EB%9D%BC.jpg HTTP/1.1" 200 113788
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:11:37 +0900] "GET /Project02_1/member/join.jsp HTTP/1.1" 200 13231
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:11:37 +0900] "GET /resources/demos/style.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:11:37 +0900] "GET /Project02_1/member/images/pick.jpg HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:15:13 +0900] "GET /Project02_1/member/join.jsp HTTP/1.1" 200 13232
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:15:13 +0900] "GET /resources/demos/style.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:15:13 +0900] "GET /Project02_1/member/images/pick.jpg HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:23:48 +0900] "GET /Project02_1/member/join.jsp HTTP/1.1" 200 15967
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:23:48 +0900] "GET /resources/demos/style.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:23:48 +0900] "GET /Project02_1/member/images/pick.jpg HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:24:45 +0900] "GET /Project02_1/member/join.jsp HTTP/1.1" 200 15955
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:24:45 +0900] "GET /Project02_1/member/images/pick.jpg HTTP/1.1" 404 853
0:0:0:0:0:0:0:1 - - [13/Jun/2021:15:24:45 +0900] "GET /resources/demos/style.css HTTP/1.1" 404 840
